key,item_name,description,plaintext,from_items,purchasable,gold_base,gold_total,gold_sell,tags,map_11,map_12,map_21,map_22,depth,FlatMovementSpeedMod,FlatHPPoolMod,FlatCritChanceMod,FlatMagicDamageMod,FlatMPPoolMod,FlatArmorMod,FlatSpellBlockMod,FlatPhysicalDamageMod,PercentAttackSpeedMod,PercentLifeStealMod,FlatHPRegenMod,PercentMovementSpeedMod
3152,Hextech Rocketbelt,"<mainText><stats><attention>90</attention> Ability Power<br><attention>6</attention> Magic Penetration<br><attention>250</attention> Health<br><attention>15</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Hex Bolt:</active> Dash in target direction, unleashing an arc of magic missiles that deal <magicDamage>(125 +15% Ability Power) magic damage</magicDamage>. Then, gain <speed>30% Move Speed</speed> towards enemy champions for 1.5 seconds (40s cooldown).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Magic Penetration.<br><br><rules>Supersonic's dash cannot pass through terrain.</rules></mainText><br>",Activate to dash forward and unleash a fiery explosion,1026_3145_1052,True,865,3200,2240,Health_SpellDamage_Active_CooldownReduction_NonbootsMovement_MagicPenetration_AbilityHaste,True,True,True,False,3.0,,250.0,,90.0,,,,,,,,
3153,Blade of The Ruined King,<mainText><stats><attention>40</attention> Attack Damage<br><attention>25%</attention> Attack Speed<br><attention>10%</attention> Life Steal</stats><br><li><passive>Mist's Edge:</passive> Attacks apply <physicalDamage>physical damage</physicalDamage> <OnHit>On-Hit</OnHit> equal to (10% for Melee users | 6% for Ranged users) of the target's current Health. <li><passive>Siphon:</passive> Attacking a champion 3 times deals <magicDamage>40 - 150 (based on level) magic damage</magicDamage> and steals 25% Move Speed for 2 seconds (20s cooldown).<br><br><rules>Maximum <passive>Mist's Edge</passive> damage dealt to monsters and minions is 60.<br>Item performance differs for melee and ranged users.</rules></mainText><br>,"Deals damage based on target's Health, can steal Movement Speed",1053_1043_1037,True,425,3200,2240,Damage_AttackSpeed_LifeSteal_Slow_OnHit_NonbootsMovement,True,True,True,False,3.0,,,,,,,,40.0,0.25,0.1,,
3155,Hexdrinker,"<mainText><stats><attention>20</attention> Attack Damage<br><attention>35</attention> Magic Resist</stats><br><li><passive>Lifeline:</passive> Upon taking magic damage that would reduce Health below 30%, gain <shield>110 - 280 (based on level) magic damage Shield</shield> for 3 seconds (90s cooldown).</mainText><br>",Increases Attack Damage and Magic Resist,1036_1033,True,500,1300,910,Damage_SpellBlock,True,True,True,False,2.0,,,,,,,35.0,20.0,,,,
3156,Maw of Malmortius,"<mainText><stats><attention>50</attention> Attack Damage<br><attention>50</attention> Magic Resist<br><attention>15</attention> Ability Haste</stats><br><li><passive>Lifeline:</passive> Upon taking magic damage that would reduce Health below 30%, gain <shield>(200 + 20% max Health) magic damage Shield</shield> for 5 seconds (60s cooldown).</mainText><br>",Grants bonus Attack Damage when Health is low,3155_3133,True,400,2800,1960,SpellBlock_Damage_CooldownReduction_AbilityHaste,True,True,True,False,3.0,,,,,,,50.0,50.0,,,,
3157,Zhonya's Hourglass,"<mainText><stats><attention>65</attention> Ability Power<br><attention>45</attention> Armor<br><attention>10</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Stasis:</active> You become <status>Invulnerable</status> and <status>Untargetable</status> for 2.5 seconds, but are prevented from taking any other actions during this time (120s cooldown).</mainText><br>",Activate to become invincible but unable to take actions,3191_2420_3108,True,50,2600,1820,Armor_SpellDamage_Active_CooldownReduction_AbilityHaste,True,True,True,False,3.0,,,,65.0,,45.0,,,,,,
3158,Ionian Boots of Lucidity,"<mainText><stats><attention>20</attention> Ability Haste<br><attention>45</attention> Move Speed</stats><br><li>Gain 12 Summoner Spell Haste.<br><br><flavorText>''This item is dedicated in honor of Ionia's victory over Noxus in the Rematch for the Southern Provinces on 10 December, 20 CLE.'</flavorText></mainText><br>",Increases Movement Speed and Cooldown Reduction,1001,True,650,950,665,Boots_CooldownReduction,True,True,True,False,2.0,45.0,,,,,,,,,,,
3165,Morellonomicon,"<mainText><stats><attention>80</attention> Ability Power<br><attention>250</attention> Health</stats><br><li><passive>Affliction:</passive> Dealing magic damage applies <status>40% Grievous Wounds</status> to enemy champions for 3 seconds. If the target is below 50% Health, this effect is increased to <status>60% Grievous Wounds</status>.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText><br>",Increases magic damage,1026_3916_1028,True,450,2500,1750,Health_SpellDamage,True,True,True,False,3.0,,250.0,,80.0,,,,,,,,
3177,Guardian's Blade,<mainText><stats><attention>30</attention> Attack Damage<br><attention>150</attention> Health<br><attention>15</attention> Ability Haste</stats><br><li><passive>Legendary:</passive> This item counts as a <rarityLegendary>Legendary</rarityLegendary> item.</mainText><br>,Good starting item for attackers,,True,950,950,665,Health_Damage_Lane_AbilityHaste,False,True,False,False,,,150.0,,,,,,30.0,,,,
3179,Umbral Glaive,"<mainText><stats><attention>50</attention> Attack Damage<br><attention>10</attention> Lethality<br><attention>15</attention> Ability Haste</stats><br><li><passive>Blackout:</passive> When spotted by an enemy Ward, reveal traps and disable Wards around you for 8 seconds (45s cooldown). Your Attacks instantly kill revealed traps and do triple damage to Wards.</mainText><br>",Provides trap and ward detection periodically,1036_3134_1036,True,600,2400,1680,Damage_Vision_CooldownReduction_ArmorPenetration_AbilityHaste,True,True,True,False,3.0,,,,,,,,50.0,,,,
3181,Hullbreaker,<mainText><stats><attention>50</attention> Attack Damage<br><attention>400</attention> Health<br><attention>150%</attention> Base Health Regen</stats><br><li><passive>Boarding Party:</passive> While no allied champions are nearby you gain 20-45 <scaleArmor>Armor</scaleArmor> and <scaleMR>Magic Resist</scaleMR> and 20% increased damage to towers. Nearby large minions gain 60-135 <scaleArmor>Armor</scaleArmor> and <scaleMR>Magic Resist</scaleMR> and 200% increased damage to towers. <br><br><rules>Boarding Party's resistances decay over 3 seconds when an ally gets too close.</rules><br></mainText><br>,,1037_3044,True,825,2800,1960,Health_SpellBlock_Armor_Damage,True,True,True,False,3.0,,400.0,,,,,,50.0,,,,
3184,Guardian's Hammer,<mainText><stats><attention>25</attention> Attack Damage<br><attention>150</attention> Health<br><attention>10%</attention> Life Steal</stats><br><li><passive>Legendary:</passive> This item counts as a <rarityLegendary>Legendary</rarityLegendary> item.</mainText><br>,Good starting item for attackers,,True,950,950,665,Health_Damage_LifeSteal_Lane,False,True,False,False,,,150.0,,,,,,25.0,,0.1,,
3190,Locket of the Iron Solari,"<mainText><stats><attention>200</attention> Health<br><attention>20</attention> Ability Haste<br><attention>30</attention> Armor<br><attention>30</attention> Magic Resist</stats><br><br><active>Active -</active> <active>Devotion:</active> Grant nearby allies a <shield>230 - 385 (based on ally level) Shield</shield>, decaying over 2.5 seconds (90s cooldown). <br><li><passive>Consecrate:</passive> Grant nearby allied champions <scaleArmor>5 Armor</scaleArmor> and <scaleMR>Magic Resist</scaleMR>. <br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>2</attention> Armor/Magic Resist increase to <passive>Consecrate</passive>.<br><br><rules>Strength of level-scaling effects are based on the ally's level.<br>Subsequent <active>Devotion</active> shields within 20 seconds only have 25% effect.</rules></mainText><br>",Activate to shield nearby allies from damage,3067_3105,True,300,2500,1750,Health_SpellBlock_Armor_Aura_Active_CooldownReduction_AbilityHaste,True,True,True,False,3.0,,200.0,,,,30.0,30.0,,,,,
3191,Seeker's Armguard,<mainText><stats><attention>20</attention> Ability Power<br><attention>15</attention> Armor</stats><br><li><passive>Witch's Path:</passive> Killing a unit grants <scaleArmor>0.5 Armor</scaleArmor> (max <scaleArmor>15</scaleArmor>).</mainText><br>,Increases Armor and Ability Power,1052_1029,True,265,1000,700,Armor_SpellDamage,True,True,True,False,2.0,,,,20.0,,15.0,,,,,,
3193,Gargoyle Stoneplate,<mainText><stats><attention>60</attention> Armor<br><attention>60</attention> Magic Resist<br><attention>15</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Unbreakable:</active> Gain a <shield>(100 + 100% bonus Health) Shield</shield>  that decays and grow 25% in size for 2.5 seconds. (90s cooldown).<br><li><passive>Fortify:</passive> Taking damage from a champion grants a stack of <scaleArmor>5% bonus Armor</scaleArmor> and <scaleMR>5% bonus Magic Resist</scaleMR> for 6 seconds.<br><br><rules>Max 5 stacks; 1 per champion.</rules></mainText><br>,Greatly increases defense near multiple enemies.,1029_3105_1033,True,1050,3200,2240,SpellBlock_Armor_Active_CooldownReduction_AbilityHaste,True,True,True,False,3.0,,,,,,60.0,60.0,,,,,
3211,Spectre's Cowl,"<mainText><stats><attention>250</attention> Health<br><attention>25</attention> Magic Resist</stats><br><li><passive>Incorporeal:</passive> After taking damage from a champion, gain <scaleHealth>150% base Health Regen</scaleHealth> for up to 10 seconds (duration increases with damage taken).</mainText><br>",Improves defense and grants regeneration upon being damaged,1028_1033,True,400,1250,875,Health_HealthRegen_SpellBlock,True,True,True,False,2.0,,250.0,,,,,25.0,,,,,
3222,Mikael's Blessing,<mainText><stats><attention>20%</attention> Heal and Shield Power<br><attention>50</attention> Magic Resist<br><attention>15</attention> Ability Haste<br><attention>100%</attention> Base Mana Regen</stats><br><br><active>Active -</active> <active>Purify:</active> Remove all crowd control debuffs (except <status>Knockups</status> and <status>Suppression</status>) from an ally champion and restore <healing>100 - 200 (based on ally level) Health</healing> (120s cooldown).</mainText><br>,Activate to remove all disabling effects from an allied champion,3114_1057,True,600,2300,1610,SpellBlock_ManaRegen_Active_CooldownReduction_Tenacity_AbilityHaste,True,True,True,False,3.0,,,,,,,50.0,,,,,
3330,Scarecrow Effigy,"<mainText><stats></stats>Cannot be sold<br><br><active>Active - Trinket:</active> Places an effigy that lasts for 130 - 300 (based on level) seconds and appears exactly as Fiddlesticks does to enemies. Stores one charge every 115 - 30 (based on level) seconds, up to maximum 2 charges.<br><br>Enemy champions approaching an effigy will activate it, causing the effigy to fake a random action, after which the effigy will fall apart.</mainText><br>",Periodically place a Stealth Ward,,True,0,0,0,Active_Jungle_Lane_Trinket_Vision,True,True,True,False,,,,,,,,,,,,,
3340,Stealth Ward,"<mainText><stats></stats><active>Active - Trinket:</active> Place a Stealth Ward on the ground that lasts between <scaleLevel>90 - 120</scaleLevel> seconds, is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 2 Stealth Wards, generating a new Ward every <scaleLevel>240 - 120</scaleLevel> seconds. </mainText><br>",Periodically place a Stealth Ward,,True,0,0,0,Active_Jungle_Lane_Trinket_Vision,True,False,True,False,,,,,,,,,,,,,
3363,Farsight Alteration,"<mainText><stats></stats><active>Active - Trinket:</active> Reveals an area and places a visible, fragile Ward up to 4000 units away. Allies cannot target this Ward with Summoner Spells or Abilities <scaleLevel>(198 - 99s cooldown)</scaleLevel>.</mainText><br>",Grants increased range and reveals the targetted area,,True,0,0,0,Active_Trinket_Vision,True,True,True,False,,,,,,,,,,,,,
3364,Oracle Lens,"<mainText><stats></stats><active>Active - Trinket:</active> Scans around you, warning against hidden enemy units, revealing invisible traps and revealing (and temporarily disabling) enemy Stealth Wards for 10 seconds <scaleLevel>(90 - 60s cooldown)</scaleLevel>.</mainText><br>",Disables nearby invisible wards and traps for a duration,,True,0,0,0,Active_Trinket_Vision,True,False,True,False,,,,,,,,,,,,,
3400,Your Cut,"<mainText><stats></stats><active>Active - Consume:</active> Gain 0 gold.<br><br><rules>Bonus gold given to an ally when Pyke executes an enemy champion using his Ultimate Ability. If no ally was involved in the kill, Pyke gets to keep the Cut!</rules></mainText><br>",,,False,0,0,0,Consumable_GoldPer,True,True,True,False,,,,,,,,,,,,,
3504,Ardent Censer,"<mainText><stats><attention>60</attention> Ability Power<br><attention>10%</attention> Heal and Shield Power<br><attention>100%</attention> Base Mana Regen</stats><br><li><passive>Sanctify:</passive> Healing or Shielding another ally enhances you both for 6 seconds, granting your Attacks <attackSpeed>10% - 30% (based on ally level)</attackSpeed> Attack Speed and <magicDamage>5 - 20 (based on ally level) magic damage</magicDamage> <OnHit>On-Hit</OnHit>. <br><br><rules>Strength of level-scaling effects are based on the ally's level.</rules></mainText><br>",Shield and heal effects on other units grant both of you Attack Speed and their attacks deal additional on-hit magic damage.,1052_3114_1052,True,630,2300,1610,AttackSpeed_SpellDamage_ManaRegen_OnHit,True,True,True,False,3.0,,,,60.0,,,,,,,,
3508,Essence Reaver,"<mainText><stats><attention>45</attention> Attack Damage<br><attention>20%</attention> Critical Strike Chance<br><attention>20</attention> Ability Haste</stats><br><li><passive>Spellblade:</passive> After using an Ability, your next Attack deals an additional <physicalDamage>100% Base Attack Damage + 40% Bonus Attack Damage physical damage</physicalDamage> <OnHit>On-Hit</OnHit> and restores 40% of that damage as mana (1.5s cooldown).</mainText><br>",,3057_3133_1018,True,400,2800,1960,Damage_CriticalStrike_ManaRegen_CooldownReduction_OnHit_AbilityHaste,True,True,True,False,3.0,,,0.2,,,,,45.0,,,,
3513,Eye of the Herald,"<mainText><stats></stats><active>Active - Consume:</active> Crush the Eye of the Herald after 1 second, summoning the <status>Rift Herald</status> to siege enemy turrets.<br><br><li><passive>Glimpse of the Void:</passive> The holder of the Eye of the Herald has <attention>Empowered Recall</attention>.<br><br><rules>The Eye of the Herald will be lost to the Void if not used within 240 seconds.</rules></mainText><br>",Eye of the Herald - a Gift of the Void.,,False,0,0,0,Trinket_Active,False,False,False,False,,,,,,,,,,,,,
3599,Kalista's Black Spear,"<mainText><stats></stats><active>Active - Consume:</active> Bind with an ally for the remainder of the game, becoming Oathsworn Allies. Oathsworn empowers you both while near one another.</mainText><br>",Kalista's spear that binds an Oathsworn Ally.,,True,0,0,0,Consumable,True,True,True,False,,,,,,,,,,,,,
3600,Kalista's Black Spear,"<mainText><stats></stats><active>Active - Consume:</active> Bind with an ally for the remainder of the game, becoming Oathsworn Allies. Oathsworn empowers you both while near one another.<br><br><rules>Required to use <attention>Kalista's</attention> Ultimate Ability.</rules></mainText><br>",Kalista's spear that binds an Oathsworn Ally.,,True,0,0,0,Consumable,True,True,True,False,,,,,,,,,,,,,
3742,Dead Man's Plate,"<mainText><stats><attention>300</attention> Health<br><attention>45</attention> Armor<br><attention>5%</attention> Move Speed</stats><li><passive>Shipwrecker:</passive> While moving, build up to <speed>40 bonus Move Speed</speed>. Your next Attack discharges built up Move Speed to deal up to <physicalDamage>40 (+100% base Attack Damage) physical damage</physicalDamage>. If dealt by a Melee champion at top speed, the Attack also <status>Slows</status> the target by 50% for 1 second.<br><br><flavorText>''There's only one way you'll get this armor from me...'' - forgotten namesake</flavorText></mainText><br>",Build momentum as you move around then smash into enemies.,3066_1028_1031,True,900,2900,2030,Health_Armor_Slow_NonbootsMovement,True,True,True,False,3.0,,300.0,,,,45.0,,,,,,0.05
3748,Titanic Hydra,"<mainText><stats><attention>30</attention> Attack Damage<br><attention>500</attention> Health</stats><br><li><passive>Colossus:</passive> Gain bonus <scaleAD>Attack Damage equal to 2% bonus Health</scaleAD>.<li><passive>Cleave:</passive> Attacks apply an additional <physicalDamage>(5 + 1.5% max Health) physical damage</physicalDamage> <OnHit>On-Hit</OnHit>, creating a shockwave that deals <physicalDamage>(40 + 3% max Health)  physical damage</physicalDamage> to enemies behind the target.<br><br><rules>Deals 75% for Ranged users. <OnHit>On-Hit</OnHit> damage is also applied to Structures.<br>Cleave's shockwave does not trigger on structures.</rules></mainText><br>",Deals area of effect damage based on owner's health,3077_1028_1011,True,800,3300,2310,Health_HealthRegen_Damage_OnHit,True,True,True,False,3.0,,500.0,,,,,,30.0,,,,
3801,Crystalline Bracer,<mainText><stats><attention>200</attention> Health<br><attention>50%</attention> Base Health Regen</stats></mainText><br>,Grants Health and Health Regen,1028_1006,True,100,650,455,Health_HealthRegen,True,True,True,False,2.0,,200.0,,,,,,,,,,
3802,Lost Chapter,"<mainText><stats><attention>40</attention> Ability Power<br><attention>300</attention> Mana<br><attention>10</attention> Ability Haste</stats><br><li><passive>Enlighten:</passive> Upon levelling up, restores <scaleMana>20% max Mana</scaleMana> over 3 seconds.</mainText><br>",Restores Mana upon levelling up.,1052_1027_1052,True,80,1300,910,SpellDamage_Mana_ManaRegen_CooldownReduction_AbilityHaste,True,True,True,False,2.0,,,,40.0,300.0,,,,,,,
3814,Edge of Night,<mainText><stats><attention>50</attention> Attack Damage<br><attention>10</attention> Lethality<br><attention>325</attention> Health</stats><br><li><passive>Annul:</passive> Gain a Spell Shield that blocks the next enemy Ability (40s cooldown).<br><br><rules>Item's cooldown is restarted if you take damage before it is completed.</rules></mainText><br>,Periodically blocks enemy abilities,1036_3134_1028,True,1050,2900,2030,Health_Damage_ArmorPenetration,True,True,True,False,3.0,,325.0,,,,,,50.0,,,,
3850,Spellthief's Edge,"<mainText><stats><attention>8</attention> Ability Power<br><attention>10</attention> Health<br><attention>50%</attention> Base Mana Regen<br><attention>2</attention> Gold Per 10 Seconds</stats><br><li><passive>Tribute:</passive> While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 30 seconds.<li><passive>Quest:</passive> Earn 500 gold from this item to transform it into <rarityGeneric>Frostfang</rarityGeneric>, gaining <active>Active -</active> <active>Warding</active>.<br><br><rules>This item grants reduced gold from minions if you kill excessive numbers of them.</rules></mainText><br>",Gain gold and upgrade by damaging enemy champions,,True,400,400,160,Health_SpellDamage_ManaRegen_Vision_GoldPer_Lane,True,False,False,False,,,10.0,,8.0,,,,,,,,
3851,Frostfang,"<mainText><stats><attention>15</attention> Ability Power<br><attention>70</attention> Health<br><attention>75%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 0 Stealth Wards, which refill upon visiting the shop. <br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 3 Stealth Wards, which refill upon visiting the shop. <br><br><br><br><li><passive>Tribute:</passive> While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 30 seconds.<li><passive>Quest:</passive> Earn 1000 gold from this item to transform it into <rarityLegendary>Shard of True Ice</rarityLegendary>.</mainText><br>",,,False,400,400,160,GoldPer_Lane_ManaRegen_SpellDamage,True,False,False,False,,,70.0,,15.0,,,,,,,,
3853,Shard of True Ice,"<mainText><stats><attention>40</attention> Ability Power<br><attention>75</attention> Health<br><attention>100%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 0 Stealth Wards, which refill upon visiting the shop. <br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 4 Stealth Wards, which refill upon visiting the shop. </mainText><br>",,,False,400,400,160,GoldPer_Lane_ManaRegen_SpellDamage,True,False,False,False,,,75.0,,40.0,,,,,,,,
3854,Steel Shoulderguards,"<mainText><stats><attention>3</attention> Attack Damage<br><attention>30</attention> Health<br><attention>25%</attention> Base Health Regen<br><attention>2</attention> Gold Per 10 Seconds</stats><li><passive>Spoils of War:</passive> While nearby an allied champion, Attacks execute minions below (50% for Melee Users | 30% for Ranged Users) of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 35 seconds (Max 3 charges).<li><passive>Quest:</passive> Earn 500 gold from this item to transform it into <rarityGeneric>Runesteel Spaulders</rarityGeneric>, gaining <active>Active -</active> <active>Warding</active>.<br><br><rules>This item grants reduced gold from minions if you kill excessive numbers of them.</rules></mainText><br>",Gain gold and upgrade by executing minions alongside allies,,True,400,400,160,Health_HealthRegen_Damage_Vision_GoldPer_Lane,True,False,False,False,,,30.0,,,,,,3.0,,,,
3855,Runesteel Spaulders,"<mainText><stats><attention>6</attention> Attack Damage<br><attention>100</attention> Health<br><attention>50%</attention> Base Health Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 0 Stealth Wards, which refill upon visiting the shop. <br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 3 Stealth Wards, which refill upon visiting the shop. <br><li><passive>Spoils of War:</passive> While nearby an allied champion, Attacks execute minions below 50% of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 35 seconds (Max 3 charges).<li><passive>Quest:</passive> Earn 1000 gold from this item to transform it into <rarityLegendary>Bulwark of the Mountain</rarityLegendary>. </mainText><br>",,,False,400,400,160,Health_HealthRegen_GoldPer_Lane,True,False,False,False,,,100.0,,,,,,6.0,,,,
3857,Pauldrons of Whiterock,"<mainText><stats><attention>15</attention> Attack Damage<br><attention>250</attention> Health<br><attention>100%</attention> Base Health Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 0 Stealth Wards, which refill upon visiting the shop. <br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 4 Stealth Wards, which refill upon visiting the shop. </mainText><br>",,,False,400,400,160,Health_HealthRegen_GoldPer_Lane,True,False,False,False,,,250.0,,,,,,15.0,,,,
3858,Relic Shield,"<mainText><stats><attention>5</attention> Ability Power<br><attention>30</attention> Health<br><attention>25%</attention> Base Health Regen<br><attention>2</attention> Gold Per 10 Seconds</stats><li><passive>Spoils of War:</passive> While nearby an allied champion, Attacks execute minions below (50% for Melee Users | 30% for Ranged Users) of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 35 seconds (Max 3 charges).<li><passive>Quest:</passive> Earn 500 gold from this item to transform it into <rarityGeneric>Targon's Buckler</rarityGeneric>, gaining <active>Active -</active> <active>Warding</active>.<br><br><rules>This item grants reduced gold from minions if you kill excessive numbers of them.</rules></mainText><br>",Gain gold and upgrade by executing minions alongside allies,,True,400,400,160,Health_HealthRegen_SpellDamage_Vision_GoldPer_Lane,True,False,False,False,,,30.0,,5.0,,,,,,,,
3859,Targon's Buckler,"<mainText><stats><attention>10</attention> Ability Power<br><attention>100</attention> Health<br><attention>50%</attention> Base Health Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 0 Stealth Wards, which refill upon visiting the shop. <br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 3 Stealth Wards, which refill upon visiting the shop. <br><li><passive>Spoils of War:</passive> While nearby an allied champion, Attacks execute minions below 50% of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 35 seconds (Max 3 charges).<li><passive>Quest:</passive> Earn 1000 gold from this item to transform it into <rarityLegendary>Bulwark of the Mountain</rarityLegendary>. </mainText><br>",,,False,400,400,160,Health_HealthRegen_GoldPer_Lane,True,False,False,False,,,100.0,,10.0,,,,,,,,
3860,Bulwark of the Mountain,"<mainText><stats><attention>20</attention> Ability Power<br><attention>250</attention> Health<br><attention>100%</attention> Base Health Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 0 Stealth Wards, which refill upon visiting the shop. <br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 4 Stealth Wards, which refill upon visiting the shop. </mainText><br>",,,False,400,400,160,Health_HealthRegen_GoldPer_Lane,True,False,False,False,,,250.0,,20.0,,,,,,,,
3862,Spectral Sickle,"<mainText><stats><attention>5</attention> Attack Damage<br><attention>10</attention> Health<br><attention>25%</attention> Base Mana Regen<br><attention>2</attention> Gold Per 10 Seconds</stats><br><li><passive>Tribute:</passive> While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 30 seconds.<li><passive>Quest:</passive> Earn 500 gold from this item to transform it into <rarityGeneric>Harrowing Crescent</rarityGeneric>, gaining <active>Active -</active> <active>Warding</active>.<br><br><rules>This item grants reduced gold from minions if you kill excessive numbers of them.</rules></mainText><br>",Gain gold and upgrade by damaging enemy champions,,True,400,400,160,Health_Damage_ManaRegen_Vision_GoldPer_Lane,True,False,False,False,,,10.0,,,,,,5.0,,,,
3863,Harrowing Crescent,"<mainText><stats><attention>10</attention> Attack Damage<br><attention>60</attention> Health<br><attention>50%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 0 Stealth Wards, which refill upon visiting the shop. <br><li><passive>Tribute:</passive> While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 30 seconds.<li><passive>Quest:</passive> Earn 1000 gold from this item to transform it into <rarityLegendary>Black Mist Scythe</rarityLegendary>.<br><br><rules>This item grants reduced gold from minions if you kill excessive numbers of them.</rules></mainText><br>",,,False,400,400,160,Health_ManaRegen_GoldPer_Lane,True,False,False,False,,,60.0,,,,,,10.0,,,,
3864,Black Mist Scythe,"<mainText><stats><attention>20</attention> Attack Damage<br><attention>75</attention> Health<br><attention>100%</attention> Base Mana Regen<br><attention>3</attention> Gold Per 10 Seconds</stats><br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 0 Stealth Wards, which refill upon visiting the shop. <br><br><active>Active -</active> <active>Ward:</active> Place a Stealth Ward on the ground that is <keywordStealth>Invisible</keywordStealth> to enemies but grants your team vision of the surrounding area. Stores up to 4 Stealth Wards, which refill upon visiting the shop. </mainText><br>",,,False,400,400,160,Health_ManaRegen_GoldPer_Lane,True,False,False,False,,,75.0,,,,,,20.0,,,,
3916,Oblivion Orb,<mainText><stats><attention>30</attention> Ability Power</stats><br><li><passive>Cursed:</passive> Dealing magic damage applies <status>40% Grievous Wounds</status> to champions for 3 seconds.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText><br>,Increases magic damage,1052,True,365,800,560,SpellDamage,True,True,True,False,2.0,,,,30.0,,,,,,,,
